,Rank,Release_Date,Movie_Title,USD_Production_Budget,USD_Worldwide_Gross,USD_Domestic_Gross,Decade
1731,308,2001-12-19,The Lord of the Rings: The Fellowship of the Ring,109000000.0,887210985.0,315544750.0,2000
1732,560,2001-12-21,A Beautiful Mind,78000000.0,317668058.0,170708996.0,2000
1733,630,2001-12-21,The Majestic,72000000.0,37306334.0,27796042.0,2000
1734,1463,2001-12-21,Joe Somebody,38000000.0,24515990.0,22770864.0,2000
1735,2021,2001-12-21,Jimmy Neutron: Boy Genius,25000000.0,102992536.0,80936232.0,2000
1736,3150,2001-12-21,How High,12000000.0,31222395.0,31155435.0,2000
1737,310,2001-12-25,Ali,109000000.0,87683966.0,58183966.0,2000
1738,1136,2001-12-25,Kate and Leopold,48000000.0,70937778.0,47095453.0,2000
1739,1603,2001-12-25,The Shipping News,35000000.0,24405825.0,11405825.0,2000
1740,2587,2001-12-26,Gosford Park,18000000.0,41300105.0,41300105.0,2000
1741,4169,2001-12-26,Monster's Ball,4000000.0,43766463.0,31273922.0,2000
1742,372,2001-12-28,Black Hawk Down,95000000.0,159691085.0,108638745.0,2000
1743,2244,2001-12-28,I Am Sam,22000000.0,92542418.0,40270895.0,2000
1744,3695,2001-12-31,The Hole,7500000.0,10834406.0,0.0,2000
1745,4638,2001-12-31,Pendulum,2000000.0,0.0,0.0,2000
1746,3075,2002-01-02,Birthday Girl,13000000.0,8130727.0,4919896.0,2000
1747,3271,2002-01-02,Slackers,11000000.0,4814244.0,4814244.0,2000
1748,5057,2002-01-02,The Singles Ward,500000.0,1250798.0,1250798.0,2000
1749,653,2002-01-03,We Were Soldiers,70000000.0,114658262.0,78120196.0,2000
1750,2682,2002-01-03,40 Days and 40 Nights,17000000.0,95092667.0,37939782.0,2000
1751,5269,2002-01-03,The Calling,160000.0,32092.0,32092.0,2000
1752,671,2002-01-11,I Spy,70000000.0,60279822.0,33561137.0,2000
1753,713,2002-01-11,The Santa Clause 2,65000000.0,172825854.0,139225854.0,2000
1754,1665,2002-01-18,Snow Dogs,32000000.0,116898028.0,81150692.0,2000
1755,1259,2002-01-25,The Mothman Prophecies,42000000.0,56438555.0,35228696.0,2000
1756,1332,2002-01-25,The Count of Monte Cristo,40000000.0,75389090.0,54228104.0,2000
1757,2925,2002-01-25,Metropolis,15000000.0,1405032.0,673414.0,2000
1758,3250,2002-01-25,A Walk to Remember,11000000.0,46060915.0,41227069.0,2000
1759,3371,2002-01-25,Kung Pow: Enter the Fist,10000000.0,17033556.0,16033556.0,2000
1760,634,2002-02-08,Signs,70702619.0,408269295.0,227969295.0,2000
1761,2733,2002-02-08,The Master of Disguise,16000000.0,40363530.0,40363530.0,2000
1762,4346,2002-02-08,Martin Lawrence Live: RunTelDat,3000000.0,19184820.0,19184820.0,2000
1763,4576,2002-02-08,Full Frontal,2000000.0,3438804.0,2512846.0,2000
1764,678,2002-02-15,Hart's War,70000000.0,33076815.0,19076815.0,2000
1765,1491,2002-02-15,John Q,36000000.0,102226631.0,71026631.0,2000
1766,2342,2002-02-15,Peter Pan: Return to Neverland,20000000.0,109862682.0,48430258.0,2000
1767,3144,2002-02-15,Crossroads,12000000.0,57000000.0,37188667.0,2000
1768,3199,2002-02-15,Last Orders,12000000.0,2326407.0,2326407.0,2000
1769,4794,2002-02-15,Super Troopers,1200000.0,23046142.0,18492362.0,2000
1770,838,2002-02-19,Reign of Fire,60000000.0,82150183.0,43061982.0,2000
1771,855,2002-02-22,Dragonfly,60000000.0,30063805.0,30063805.0,2000
1772,1568,2002-02-22,Queen of the Damned,35000000.0,30307804.0,30307804.0,2000
1773,4137,2002-02-22,Mean Machine,4500000.0,92723.0,92723.0,2000
1774,4795,2002-02-22,Monsoon Wedding,1200000.0,27025600.0,13876974.0,2000
1775,4828,2002-02-22,Sex with Strangers,1100000.0,247740.0,247740.0,2000
1776,193,2002-03-05,Spider-Man,139000000.0,821706375.0,403706375.0,2000
1777,2762,2002-03-05,Hollywood Ending,16000000.0,14839383.0,4839383.0,2000
1778,3407,2002-03-05,Deuces Wild,10000000.0,6244618.0,6044618.0,2000
1779,183,2002-03-07,Men in Black 2,140000000.0,441767803.0,190418803.0,2000
1780,1759,2002-03-07,Like Mike,30000000.0,62432423.0,51432423.0,2000
1781,2119,2002-03-07,The Powerpuff Girls,25000000.0,16425701.0,11411644.0,2000
1782,4715,2002-03-13,Kissing Jessica Stein,1500000.0,9345061.0,7025722.0,2000
1783,469,2002-03-15,Showtime,85000000.0,78948765.0,37948765.0,2000
1784,709,2002-03-15,Ice Age,65000000.0,386116343.0,176387405.0,2000
1785,1550,2002-03-15,Resident Evil,35000000.0,103787401.0,40119709.0,2000
1786,4005,2002-03-15,Y Tu Mamá También,5000000.0,33649881.0,13649881.0,2000
1787,970,2002-03-22,Blade 2,54000000.0,154338601.0,81676888.0,2000
1788,3182,2002-03-22,Sorority Boys,12000000.0,12516222.0,10198766.0,2000
1789,4740,2002-03-22,Stolen Summer,1500000.0,119841.0,119841.0,2000
1790,1111,2002-03-29,Death to Smoochy,50000000.0,8374062.0,8355815.0,2000
1791,1127,2002-03-29,Panic Room,48000000.0,196308367.0,95308367.0,2000
1792,1985,2002-03-29,Clockstoppers,26000000.0,38788828.0,36985501.0,2000
1793,2235,2002-03-29,The Rookie,22000000.0,80491516.0,75600072.0,2000
1794,1416,2002-04-01,Impostor,40000000.0,7974607.0,6114237.0,2000
1795,562,2002-04-10,Red Dragon,78000000.0,206455420.0,92955420.0,2000
1796,2978,2002-04-10,Jonah: A VeggieTales Movie,14000000.0,25608779.0,25571351.0,2000
1797,3212,2002-04-10,Welcome to Collinwood,12000000.0,4606284.0,378650.0,2000
1798,793,2002-04-19,The Scorpion King,60000000.0,165890634.0,90580000.0,2000
1799,1076,2002-04-19,Murder by Numbers,50000000.0,56643267.0,31874869.0,2000
1800,3953,2002-04-19,My Big Fat Greek Wedding,5000000.0,374890034.0,241438208.0,2000
1801,4725,2002-04-19,Nueve Reinas,1500000.0,12412889.0,1222889.0,2000
1802,1399,2002-04-26,"Life, or Something Like It",40000000.0,14448589.0,14448589.0,2000
1803,2643,2002-04-26,The Salton Sea,18000000.0,676698.0,676698.0,2000
1804,2990,2002-04-26,Jason X,14000000.0,16951798.0,13121555.0,2000
1805,5127,2002-04-26,Dogtown and Z-Boys,400000.0,1600566.0,1293295.0,2000
1806,1225,2002-05-04,Big Trouble,45000000.0,8488871.0,7262288.0,2000
1807,1256,2002-05-04,High Crimes,42000000.0,63781100.0,41543207.0,2000
1808,3844,2002-05-04,National Lampoon's Van Wilder,6000000.0,39241323.0,21305259.0,2000
1809,3893,2002-05-04,Lucky Break,6000000.0,4316497.0,54606.0,2000
1810,274,2002-05-16,Star Wars Ep. II: Attack of the Clones,115000000.0,656695615.0,310676740.0,2000
1811,1945,2002-05-17,About a Boy,27000000.0,130759651.0,40803000.0,2000
1812,3936,2002-05-17,Harvard Man,5500000.0,56653.0,56653.0,2000
1813,4730,2002-05-17,The Believer,1500000.0,1840248.0,406035.0,2000
1814,2899,2002-05-22,The Importance of Being Earnest,15000000.0,8378141.0,8378141.0,2000
1815,522,2002-05-24,Spirit: Stallion of the Cimarron,80000000.0,106515310.0,73215310.0,2000
1816,1155,2002-05-24,Insomnia,46000000.0,113622499.0,67263182.0,2000
1817,1458,2002-05-24,Enough,38000000.0,50970660.0,39177215.0,2000
1818,4383,2002-05-24,Thirteen Conversations About One Thing,3000000.0,3705923.0,3287435.0,2000
1819,4535,2002-05-29,Elling,2100000.0,313436.0,313436.0,2000
1820,690,2002-05-31,The Sum of All Fears,68000000.0,193500000.0,118471320.0,2000
1821,2058,2002-05-31,Undercover Brother,25000000.0,40796145.0,38230435.0,2000
1822,1387,2002-06-09,City by the Sea,40000000.0,22433915.0,22433915.0,2000
1823,3345,2002-06-09,Swimfan,10000000.0,34364995.0,28564995.0,2000
1824,1616,2002-06-11,Femme Fatale,35000000.0,16830252.0,6630252.0,2000
1825,851,2002-06-12,Analyze That,60000000.0,54994757.0,32122249.0,2000
1826,2493,2002-06-12,Equilibrium,20000000.0,5345869.0,1190018.0,2000
1827,2559,2002-06-12,Adaptation,18500000.0,32531759.0,22498520.0,2000
1828,4270,2002-06-12,Empire,3500000.0,18495444.0,17504595.0,2000
1829,279,2002-06-14,Windtalkers,115000000.0,77628265.0,40914068.0,2000
1830,475,2002-06-14,Scooby-Doo,84000000.0,276294164.0,153294164.0,2000
1831,782,2002-06-14,The Bourne Identity,60000000.0,214357371.0,121468960.0,2000
1832,3203,2002-06-14,The Dangerous Lives of Altar Boys,12000000.0,1779284.0,1779284.0,2000
1833,324,2002-06-21,Minority Report,102000000.0,358824714.0,132024714.0,2000
1834,494,2002-06-21,Lilo & Stitch,80000000.0,245800000.0,145771527.0,2000
1835,2779,2002-06-21,Juwanna Mann,15600000.0,13771817.0,13571817.0,2000
1836,3917,2002-06-21,Sunshine State,5600000.0,3281898.0,3064356.0,2000
1837,1014,2002-06-28,Mr. Deeds,50000000.0,171269535.0,126293452.0,2000
1838,3379,2002-06-28,Hey Arnold! The Movie,10000000.0,13684949.0,13684949.0,2000
1839,5187,2002-06-28,Lovely and Amazing,250000.0,4613482.0,4210379.0,2000
1840,672,2002-07-06,Bad Company,70000000.0,69157016.0,30157016.0,2000
1841,1939,2002-07-06,The Divine Secrets of the Ya-Ya Sisterhood,27000000.0,73826768.0,69586544.0,2000
1842,1447,2002-07-08,Spy Kids 2: The Island of Lost Dreams,38000000.0,119721296.0,85846296.0,2000
1843,3626,2002-07-08,The Good Girl,8000000.0,16585503.0,14018296.0,2000
1844,1817,2002-07-17,Eight Legged Freaks,30000000.0,36722311.0,17266505.0,2000
1845,264,2002-07-19,Stuart Little 2,120000000.0,166000000.0,64956806.0,2000
1846,429,2002-07-19,K-19: The Widowmaker,90000000.0,65716126.0,35168966.0,2000
1847,5170,2002-07-19,Ayurveda: Art of Being,300000.0,2066892.0,16892.0,2000
1848,5272,2002-07-19,Tadpole,150000.0,3270128.0,2891288.0,2000
1849,759,2002-07-25,Austin Powers in Goldmember,63000000.0,292738626.0,213117789.0,2000
1850,2419,2002-07-26,The Country Bears,20000000.0,16988996.0,16988996.0,2000
1851,468,2002-08-02,Collateral Damage,85000000.0,78353508.0,40048332.0,2000
1852,679,2002-08-02,Rollerball,70000000.0,25852508.0,18990542.0,2000
1853,2816,2002-08-02,Big Fat Liar,15000000.0,52461017.0,47811275.0,2000
1854,529,2002-08-03,The Time Machine,80000000.0,98983590.0,56684819.0,2000
1855,2979,2002-08-03,All About the Benjamins,14000000.0,25873145.0,25482931.0,2000
1856,3687,2002-08-03,Men with Brooms,7500000.0,4239767.0,4239767.0,2000
1857,1046,2002-08-05,Unfaithful,50000000.0,119114494.0,52752475.0,2000
1858,1272,2002-08-11,8 Mile,41000000.0,245768384.0,116724075.0,2000
1859,3021,2002-08-11,Far From Heaven,13500000.0,29027914.0,15901849.0,2000
1860,364,2002-08-16,The Adventures of Pluto Nash,100000000.0,7094995.0,4411102.0,2000
1861,1777,2002-08-16,Blue Crush,30000000.0,51618420.0,40118420.0,2000
1862,2128,2002-08-16,Possession,25000000.0,14805812.0,10103647.0,2000
1863,3147,2002-08-21,One Hour Photo,12000000.0,52223306.0,31597131.0,2000
1864,1874,2002-08-23,Serving Sara,29000000.0,20146150.0,16930185.0,2000
1865,2443,2002-08-23,Undisputed,20000000.0,12398628.0,12398628.0,2000
1866,5036,2002-08-23,Crop Circles: Quest for Truth,600000.0,0.0,0.0,2000
1867,1407,2002-08-30,FearDotCom,40000000.0,13208023.0,13208023.0,2000
1868,640,2002-09-08,xXx,70000000.0,267200000.0,141930000.0,2000
1869,1086,2002-09-08,Blood Work,50000000.0,26199517.0,26199517.0,2000
1870,4984,2002-09-08,Pandora's Box,800000.0,881950.0,881950.0,2000
1871,2111,2002-09-13,Stealing Harvard,25000000.0,13973532.0,13973532.0,2000
1872,3128,2002-09-13,Barbershop,12000000.0,77063461.0,75781642.0,2000
1873,3537,2002-09-13,Igby Goes Down,9000000.0,4777465.0,4777465.0,2000
1874,3693,2002-09-13,Betty Fisher et autres histoires,7500000.0,206400.0,206400.0,2000
1875,681,2002-09-20,Ballistic: Ecks vs. Sever,70000000.0,14294842.0,14294842.0,2000
1876,968,2002-09-20,Eye See You,55000000.0,1807990.0,79161.0,2000
1877,1592,2002-09-20,The Four Feathers,35000000.0,29882645.0,18306166.0,2000
1878,1840,2002-09-20,Trapped,30000000.0,6916869.0,6916869.0,2000
1879,2547,2002-09-20,Sen to Chihiro no Kamikakushi,19000000.0,274949886.0,10049886.0,2000
1880,3338,2002-09-20,The Banger Sisters,10000000.0,38067218.0,30306281.0,2000
1881,3641,2002-09-20,8 femmes,8000000.0,42376425.0,3076425.0,2000
1882,4198,2002-09-20,Secretary,4000000.0,9413956.0,4046737.0,2000
1883,826,2002-09-27,The Tuxedo,60000000.0,104429625.0,50586000.0,2000
1884,1445,2002-09-27,Sweet Home Alabama,38000000.0,182365114.0,127214072.0,2000
1885,2299,2002-09-27,Moonlight Mile,21000000.0,6830957.0,6830957.0,2000
1886,2785,2002-09-27,Wasabi,15300000.0,7000000.0,81525.0,2000
1887,4952,2002-09-27,Charly,950000.0,814666.0,814666.0,2000
1888,3049,2002-10-05,The New Guy,13000000.0,28972187.0,28972187.0,2000
1889,5240,2002-10-05,The Business of Fancy Dancing,200000.0,174682.0,174682.0,2000
1890,5241,2002-10-05,Hybrid,200000.0,162605.0,162605.0,2000
1891,1125,2002-10-18,The Ring,48000000.0,248218486.0,129094024.0,2000
1892,1959,2002-10-18,Formula 51,27000000.0,5204007.0,5204007.0,2000
1893,2125,2002-10-18,Abandon,25000000.0,12219367.0,10719367.0,2000
1894,3756,2002-10-18,Auto Focus,7000000.0,2703821.0,2062066.0,2000
1895,4369,2002-10-18,Real Women Have Curves,3000000.0,7777790.0,5853194.0,2000
1896,2377,2002-10-25,Ghost Ship,20000000.0,68349884.0,30113491.0,2000
1897,2938,2002-10-25,All the Queen's Men,15000000.0,22723.0,22723.0,2000
1898,3155,2002-10-25,Frida,12000000.0,56131239.0,25885000.0,2000
1899,3551,2002-10-25,All or Nothing,9000000.0,184255.0,184255.0,2000
1900,3962,2002-10-25,Jackass: The Movie,5000000.0,79282312.0,64282312.0,2000
1901,4977,2002-10-25,Time Changer,825000.0,1500711.0,1500711.0,2000
1902,2588,2002-11-01,Orange County,18000000.0,43308707.0,41059716.0,2000
1903,2095,2002-11-10,Punch-Drunk Love,25000000.0,24591031.0,17791031.0,2000
1904,2292,2002-11-10,The Transporter,21000000.0,43928932.0,25296447.0,2000
1905,2748,2002-11-10,White Oleander,16000000.0,21657770.0,16357770.0,2000
1906,2863,2002-11-10,Tuck Everlasting,15000000.0,19344615.0,19161999.0,2000
1907,2883,2002-11-10,Knockaround Guys,15000000.0,12419700.0,11660180.0,2000
1908,3445,2002-11-10,Swept Away,10000000.0,598645.0,598645.0,2000
1909,3608,2002-11-10,Brown Sugar,8000000.0,28315272.0,27362712.0,2000
1910,4194,2002-11-10,The Rules of Attraction,4000000.0,11799060.0,6525762.0,2000
1911,4341,2002-11-10,Bowling for Columbine,3000000.0,58240487.0,21576018.0,2000
1912,326,2002-11-15,Harry Potter and the Chamber of Secrets,100000000.0,878979634.0,261987880.0,2000
1913,2101,2002-11-15,Half Past Dead,25000000.0,19233280.0,15567860.0,2000
1914,2781,2002-11-15,Ararat,15500000.0,1693000.0,1693000.0,2000
1915,4668,2002-11-15,El crimen de padre Amaro,1800000.0,5719000.0,5719000.0,2000
1916,5001,2002-11-15,Interview with the Assassin,750000.0,47329.0,47329.0,2000
1917,5149,2002-11-15,Revolution#9,350000.0,9118.0,9118.0,2000
1918,180,2002-11-22,Die Another Day,142000000.0,431942139.0,160942139.0,2000
1919,2439,2002-11-22,The Quiet American,20000000.0,26348203.0,12987647.0,2000
1920,3100,2002-11-22,The Emperor's Club,12500000.0,16193713.0,14060950.0,2000
1921,3331,2002-11-22,Friday After Next,10000000.0,33526835.0,33253609.0,2000
1922,358,2002-11-27,Treasure Planet,100000000.0,91800000.0,38120554.0,2000
1923,1148,2002-11-27,Solaris,47000000.0,14970038.0,14970038.0,2000
1924,1418,2002-11-27,Extreme Ops,40000000.0,12624471.0,4835968.0,2000
1925,2695,2002-11-27,Wes Craven Presents: They,17000000.0,16140842.0,12840842.0,2000
1926,3747,2002-11-29,Rabbit-Proof Fence,7000000.0,16866928.0,6199600.0,2000
1927,1180,2002-12-04,Changing Lanes,45000000.0,66790248.0,66790248.0,2000
1928,1243,2002-12-04,The Sweetest Thing,43000000.0,63078756.0,24430272.0,2000
1929,3267,2002-12-04,Frailty,11000000.0,19947280.0,13110448.0,2000
1930,505,2002-12-07,Road to Perdition,80000000.0,183354514.0,104054514.0,2000
1931,2840,2002-12-07,Halloween: Resurrection,15000000.0,37659652.0,30259652.0,2000
1932,3096,2002-12-07,Crocodile Hunter: Collision Course,12500000.0,33436931.0,28436931.0,2000
1933,5066,2002-12-07,Never Again,500000.0,308793.0,307631.0,2000
1934,837,2002-12-13,Star Trek: Nemesis,60000000.0,67312826.0,43254409.0,2000
1935,921,2002-12-13,Maid in Manhattan,55000000.0,163838217.0,93932896.0,2000
1936,1737,2002-12-13,About Schmidt,30000000.0,107054484.0,65005217.0,2000
1937,2335,2002-12-13,Drumline,20000000.0,56398162.0,56398162.0,2000
1938,4923,2002-12-13,The Jimmy Show,1000000.0,703.0,703.0,2000
1939,384,2002-12-18,The Lord of the Rings: The Two Towers,94000000.0,934699645.0,342548984.0,2000
1940,3098,2002-12-19,Antwone Fisher,12500000.0,23367586.0,21078145.0,2000
1941,4118,2002-12-19,25th Hour,4500000.0,25344490.0,13084595.0,2000
1942,369,2002-12-20,Gangs of New York,97000000.0,183124621.0,77730500.0,2000
1943,791,2002-12-20,Two Weeks Notice,60000000.0,199043309.0,93354918.0,2000
1944,2055,2002-12-20,The Wild Thornberrys Movie,25000000.0,60694737.0,40108697.0,2000
1945,3684,2002-12-20,Narc,7500000.0,11843260.0,10465659.0,2000
1946,3886,2002-12-20,Morvern Callar,6000000.0,267194.0,267194.0,2000
1947,987,2002-12-25,Catch Me if You Can,52000000.0,355612291.0,164606800.0,2000
1948,1228,2002-12-25,Pinocchio,45000000.0,31681811.0,3681811.0,2000
1949,1564,2002-12-27,The Pianist,35000000.0,111854182.0,32519322.0,2000
1950,1706,2002-12-27,Chicago,30000000.0,306771047.0,170687518.0,2000
1951,2052,2002-12-27,The Hours,25000000.0,97030468.0,41675994.0,2000
1952,3433,2002-12-27,Nicholas Nickleby,10000000.0,1562800.0,1562800.0,2000
1953,4230,2002-12-27,Sonny,4000000.0,17639.0,17639.0,2000
1954,4899,2002-12-30,Love Lisa,1000000.0,213137.0,213137.0,2000
1955,1875,2002-12-31,Confessions of a Dangerous Mind,29000000.0,33013805.0,16007718.0,2000
1956,103,2003-01-07,Terminator 3: Rise of the Machines,170000000.0,433058296.0,150358296.0,2000
1957,917,2003-01-08,American Wedding,55000000.0,126425115.0,104354205.0,2000
1958,975,2003-01-08,Gigli,54000000.0,7126002.0,6087542.0,2000
1959,809,2003-01-17,Kangaroo Jack,60000000.0,90723216.0,66723216.0,2000
1960,2424,2003-01-17,A Guy Thing,20000000.0,17430594.0,15543862.0,2000
1961,4313,2003-01-17,Cidade de Deus,3300000.0,32059295.0,7563397.0,2000
1962,3011,2003-01-24,Amen,14000000.0,274299.0,274299.0,2000
1963,3716,2003-01-24,Darkness Falls,7000000.0,47289758.0,32539681.0,2000
1964,1980,2003-01-31,Final Destination 2,26000000.0,90396664.0,46896664.0,2000
1965,3274,2003-01-31,The Guru,11000000.0,24150550.0,3051221.0,2000
1966,5061,2003-01-31,The R.M.,500000.0,1111615.0,1111615.0,2000
1967,1845,2003-02-04,The Good Thief,30000000.0,6460758.0,3517797.0,2000
1968,237,2003-02-05,X2,125000000.0,407711549.0,214949694.0,2000
1969,2820,2003-02-05,The Lizzie McGuire Movie,15000000.0,55534455.0,42734455.0,2000
1970,3439,2003-02-05,Owning Mahowny,10000000.0,1011054.0,1011054.0,2000
1971,4890,2003-02-05,Blue Car,1000000.0,475367.0,464126.0,2000
1972,860,2003-02-07,Sinbad: Legend of the Seven Seas,60000000.0,80767884.0,26483452.0,2000
1973,2016,2003-02-07,"Legally Blonde 2: Red, White & Blonde",25000000.0,125339088.0,90639088.0,2000
1974,507,2003-02-14,Daredevil,80000000.0,182782518.0,102543518.0,2000
1975,2343,2003-02-14,The Jungle Book 2,20000000.0,140122225.0,47901582.0,2000
1976,3772,2003-02-14,Gerry,7000000.0,719699.0,254683.0,2000
1977,4886,2003-02-14,All the Real Girls,1000000.0,703020.0,549666.0,2000
1978,960,2003-02-21,Gods and Generals,55000000.0,12923936.0,12882934.0,2000
1979,1098,2003-02-21,The Life of David Gale,50000000.0,28920188.0,19694635.0,2000
1980,2166,2003-02-21,Old School,24000000.0,86765463.0,75155000.0,2000
1981,2893,2003-02-21,Dark Blue,15000000.0,12262065.0,9237470.0,2000
1982,2066,2003-02-28,Cradle 2 the Grave,25000000.0,56434942.0,34657731.0,2000
1983,3431,2003-02-28,Spider,10000000.0,1641788.0,1641788.0,2000
1984,4211,2003-02-28,Poolhall Junkies,4000000.0,563711.0,563711.0,2000
1985,1063,2003-03-10,Out of Time,50000000.0,55489826.0,41083108.0,2000
1986,2323,2003-03-10,School of Rock,20000000.0,131945303.0,81261177.0,2000
1987,3909,2003-03-10,Foolproof,5800000.0,421021.0,230312.0,2000
1988,3932,2003-03-10,Wonderland,5500000.0,1060512.0,1060512.0,2000
1989,4484,2003-03-10,Sur Le Seuil,2500000.0,2013052.0,2013052.0,2000
1990,5053,2003-03-10,The Station Agent,500000.0,9470209.0,5801558.0,2000
1991,5294,2003-03-10,The Work and the Story,103000.0,16137.0,16137.0,2000
1992,949,2003-03-14,The Hunted,55000000.0,47213095.0,34234008.0,2000
1993,2044,2003-03-14,Agent Cody Banks,25000000.0,58240458.0,47545060.0,2000
1994,2469,2003-03-14,Willard,20000000.0,6882696.0,6882696.0,2000
1995,4130,2003-03-14,Spun,4500000.0,1022649.0,410241.0,2000
1996,695,2003-03-21,Dreamcatcher,68000000.0,75685268.0,33685268.0,2000
1997,2898,2003-03-21,Boat Trip,15000000.0,14933713.0,8586376.0,2000
1998,3905,2003-03-21,L'auberge espagnole,5900000.0,3895664.0,3895664.0,2000
1999,4809,2003-03-21,Down & Out with the Dolls,1200000.0,58936.0,58936.0,2000
2000,473,2003-03-28,The Core,85000000.0,74132631.0,31111260.0,2000
2001,1084,2003-03-28,Basic,50000000.0,42598498.0,26599248.0,2000
2002,1507,2003-03-28,Head of State,35200000.0,38283765.0,37788228.0,2000
2003,4982,2003-03-28,Raising Victor Vargas,800000.0,2900578.0,2073984.0,2000
2004,4800,2003-04-03,The Day the Earth Stood Still,1200000.0,3700000.0,3700000.0,2000
2005,1498,2003-04-04,A Man Apart,36000000.0,43797731.0,26500000.0,2000
2006,2063,2003-04-04,What a Girl Wants,25000000.0,35990505.0,35990505.0,2000
2007,3249,2003-04-04,Phone Booth,11000000.0,97837138.0,46566212.0,2000
2008,4390,2003-04-04,DysFunkTional Family,3000000.0,2255000.0,2255000.0,2000
2009,3674,2003-04-07,Swimming Pool,7800000.0,24021282.0,10130108.0,2000
